Namespace(batch_size=128, channel=32, crop=(32, 4), cuda=True, cutout=(1, 4), epoch=400, factor=0.7, flip=0.5, label_smoothing=0.2, learning_rate=0.001, lr_limit=0.0001, optimzer='adamw', patience=50, plot=False, progress_bar=False, resnet=(2, 2, 2, 2), scheduler='plateau', test=False, threshold=0.01)
trainable parameters: 2797610
epoch 1, train loss 1.757, test loss 1.562, test acc 0.6082, lr 0.001
epoch 346, train loss 0.8678, test loss 1.036, test acc 0.9205, lr 0.0002401
epoch 347, train loss 0.8679, test loss 1.036, test acc 0.923, lr 0.0002401
epoch 348, train loss 0.868, test loss 1.036, test acc 0.922, lr 0.0002401
epoch 349, train loss 0.8681, test loss 1.036, test acc 0.9217, lr 0.0002401
epoch 350, train loss 0.8679, test loss 1.035, test acc 0.9224, lr 0.0002401
epoch 351, train loss 0.8678, test loss 1.035, test acc 0.9227, lr 0.0002401
epoch 352, train loss 0.8679, test loss 1.038, test acc 0.9211, lr 0.0002401
epoch 353, train loss 0.868, test loss 1.035, test acc 0.9236, lr 0.0002401
epoch 354, train loss 0.868, test loss 1.036, test acc 0.9236, lr 0.0002401
epoch 355, train loss 0.868, test loss 1.036, test acc 0.923, lr 0.0002401
epoch 356, train loss 0.8679, test loss 1.037, test acc 0.921, lr 0.0002401
epoch 357, train loss 0.8678, test loss 1.039, test acc 0.9228, lr 0.0002401
epoch 358, train loss 0.8679, test loss 1.036, test acc 0.9221, lr 0.0002401
epoch 359, train loss 0.8678, test loss 1.035, test acc 0.9233, lr 0.0002401
epoch 360, train loss 0.868, test loss 1.035, test acc 0.9241, lr 0.0002401
epoch 361, train loss 0.8677, test loss 1.036, test acc 0.9227, lr 0.0002401
epoch 362, train loss 0.8678, test loss 1.036, test acc 0.9242, lr 0.0001681
epoch 363, train loss 0.8677, test loss 1.036, test acc 0.9237, lr 0.0001681
epoch 364, train loss 0.8677, test loss 1.035, test acc 0.9233, lr 0.0001681
epoch 365, train loss 0.8677, test loss 1.035, test acc 0.9248, lr 0.0001681
epoch 366, train loss 0.8677, test loss 1.036, test acc 0.9229, lr 0.0001681
epoch 367, train loss 0.8678, test loss 1.036, test acc 0.9229, lr 0.0001681
epoch 368, train loss 0.8678, test loss 1.036, test acc 0.9244, lr 0.0001681
epoch 369, train loss 0.8677, test loss 1.035, test acc 0.9236, lr 0.0001681
epoch 370, train loss 0.8677, test loss 1.034, test acc 0.925, lr 0.0001681
epoch 371, train loss 0.8679, test loss 1.037, test acc 0.9231, lr 0.0001681
epoch 372, train loss 0.8678, test loss 1.035, test acc 0.9244, lr 0.0001681
epoch 373, train loss 0.8679, test loss 1.036, test acc 0.9233, lr 0.0001681
epoch 374, train loss 0.8677, test loss 1.035, test acc 0.9232, lr 0.0001681
epoch 375, train loss 0.8676, test loss 1.035, test acc 0.9228, lr 0.0001681
epoch 376, train loss 0.8677, test loss 1.036, test acc 0.9218, lr 0.0001681
epoch 377, train loss 0.8677, test loss 1.035, test acc 0.9226, lr 0.0001681
epoch 378, train loss 0.8679, test loss 1.036, test acc 0.9224, lr 0.0001681
epoch 379, train loss 0.8677, test loss 1.035, test acc 0.9237, lr 0.0001681
epoch 380, train loss 0.8678, test loss 1.033, test acc 0.9243, lr 0.0001681
epoch 381, train loss 0.8678, test loss 1.035, test acc 0.9232, lr 0.0001681
epoch 382, train loss 0.8678, test loss 1.035, test acc 0.9229, lr 0.0001681
epoch 383, train loss 0.8679, test loss 1.034, test acc 0.9234, lr 0.0001681
epoch 384, train loss 0.8677, test loss 1.032, test acc 0.9243, lr 0.0001681
epoch 385, train loss 0.8677, test loss 1.033, test acc 0.9241, lr 0.0001681
epoch 386, train loss 0.8679, test loss 1.032, test acc 0.9233, lr 0.0001681
epoch 387, train loss 0.8677, test loss 1.034, test acc 0.9229, lr 0.0001681
epoch 388, train loss 0.8676, test loss 1.033, test acc 0.9235, lr 0.0001681
epoch 389, train loss 0.8677, test loss 1.033, test acc 0.9238, lr 0.0001681
epoch 390, train loss 0.8677, test loss 1.032, test acc 0.9249, lr 0.0001681
epoch 391, train loss 0.8678, test loss 1.033, test acc 0.925, lr 0.0001681
epoch 392, train loss 0.868, test loss 1.034, test acc 0.9243, lr 0.0001681
epoch 393, train loss 0.8677, test loss 1.035, test acc 0.9243, lr 0.0001681
epoch 394, train loss 0.8678, test loss 1.034, test acc 0.9235, lr 0.0001681
epoch 395, train loss 0.8677, test loss 1.034, test acc 0.9244, lr 0.0001681
epoch 396, train loss 0.8676, test loss 1.033, test acc 0.9243, lr 0.0001681
epoch 397, train loss 0.868, test loss 1.033, test acc 0.9254, lr 0.0001681
epoch 398, train loss 0.8679, test loss 1.032, test acc 0.925, lr 0.0001681
epoch 399, train loss 0.8677, test loss 1.033, test acc 0.9251, lr 0.0001681
epoch 400, train loss 0.8676, test loss 1.033, test acc 0.9241, lr 0.0001681
main uses: 11418.4769s
